uf,cargo,turno,instituto,contratante,data_ref,data_divulgacao,campo_inicio,campo_fim,amostra,margem_erro,metodologia,registro_tse,cenario,principal,candidato,partido,slug,percentual,fonte,url,revid
GO,governador,2,Real Time Big Data,,2026-07-08,,2026-07-07,2026-07-08,1000,2.0,,,Wilder Morais × Marconi Perillo,1,Wilder Morais,PL,go-gov-wilder-morais,38.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Real Time Big Data,,2026-07-08,,2026-07-07,2026-07-08,1000,2.0,,,Wilder Morais × Marconi Perillo,1,Marconi Perillo,PSDB,go-gov-marconi-perillo,36.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Veritá,,2026-07-16,,2026-07-12,2026-07-16,1525,2.5,,,Daniel Vilela × Marconi Perillo,1,Daniel Vilela,MDB,go-gov-daniel-vilela,55.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Veritá,,2026-07-16,,2026-07-12,2026-07-16,1525,2.5,,,Daniel Vilela × Marconi Perillo,1,Marconi Perillo,PSDB,go-gov-marconi-perillo,22.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Veritá,,2026-07-16,,2026-07-12,2026-07-16,1525,2.5,,,Daniel Vilela × Wilder Morais,1,Daniel Vilela,MDB,go-gov-daniel-vilela,40.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Veritá,,2026-07-16,,2026-07-12,2026-07-16,1525,2.5,,,Daniel Vilela × Wilder Morais,1,Wilder Morais,PL,go-gov-wilder-morais,38.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Veritá,,2026-07-16,,2026-07-12,2026-07-16,1525,2.5,,,Wilder Morais × Marconi Perillo,1,Wilder Morais,PL,go-gov-wilder-morais,37.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Veritá,,2026-07-16,,2026-07-12,2026-07-16,1525,2.5,,,Wilder Morais × Marconi Perillo,1,Marconi Perillo,PSDB,go-gov-marconi-perillo,29.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,Daniel Vilela × Marconi Perillo,1,Daniel Vilela,MDB,go-gov-daniel-vilela,52.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,Daniel Vilela × Marconi Perillo,1,Marconi Perillo,PSDB,go-gov-marconi-perillo,28.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,Daniel Vilela × Wilder Morais,1,Daniel Vilela,MDB,go-gov-daniel-vilela,54.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,,2026-07-28,,2026-07-24,2026-07-28,1104,3.0,,,Daniel Vilela × Wilder Morais,1,Wilder Morais,PL,go-gov-wilder-morais,16.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,Genial,2026-08-26,,2026-08-23,2026-08-26,804,3.0,,,Daniel Vilela × Marconi Perillo,1,Daniel Vilela,MDB,go-gov-daniel-vilela,53.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,Genial,2026-08-26,,2026-08-23,2026-08-26,804,3.0,,,Daniel Vilela × Marconi Perillo,1,Marconi Perillo,PSDB,go-gov-marconi-perillo,28.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,Genial,2026-08-26,,2026-08-23,2026-08-26,804,3.0,,,Daniel Vilela × Wilder Morais,1,Daniel Vilela,MDB,go-gov-daniel-vilela,56.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Quaest,Genial,2026-08-26,,2026-08-23,2026-08-26,804,3.0,,,Daniel Vilela × Wilder Morais,1,Wilder Morais,PL,go-gov-wilder-morais,18.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Real Time Big Data,,2026-08-27,,2026-08-24,2026-08-27,1600,2.0,,,Daniel Vilela × Marconi Perillo,1,Daniel Vilela,MDB,go-gov-daniel-vilela,57.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Real Time Big Data,,2026-08-27,,2026-08-24,2026-08-27,1600,2.0,,,Daniel Vilela × Marconi Perillo,1,Marconi Perillo,PSDB,go-gov-marconi-perillo,28.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Real Time Big Data,,2026-08-27,,2026-08-24,2026-08-27,1600,2.0,,,Daniel Vilela × Wilder Morais,1,Daniel Vilela,MDB,go-gov-daniel-vilela,56.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,governador,2,Real Time Big Data,,2026-08-27,,2026-08-24,2026-08-27,1600,2.0,,,Daniel Vilela × Wilder Morais,1,Wilder Morais,PL,go-gov-wilder-morais,30.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Gracinha Caiado,UNIÃO,go-sen-gracinha-caiado,36.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Gustavo Gayer,PL,go-sen-gustavo-gayer,21.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Vanderlan Cardoso,PSD,go-sen-vanderlan-cardoso,19.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Major Vitor Hugo,PL,,19.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Gustavo Mendanha,PSD,go-sen-gustavo-mendanha,15.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Zacharias Calil,MDB,go-sen-dr-zacharias-calil,14.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Jorge Kajuru,PSB,,13.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Alexandre Baldy,PP,,12.6,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,1,1,Rubens Otoni,PT,,8.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Gracinha Caiado,UNIÃO,go-sen-gracinha-caiado,40.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Vanderlan Cardoso,PSD,go-sen-vanderlan-cardoso,23.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Gustavo Gayer,PL,go-sen-gustavo-gayer,22.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Zacharias Calil,MDB,go-sen-dr-zacharias-calil,19.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Gustavo Mendanha,PSD,go-sen-gustavo-mendanha,18.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Alexandre Baldy,PP,,14.7,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2025-12-05,,2025-12-02,2025-12-05,1510,2.6,,,2,0,Rubens Otoni,PT,,9.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Directa,,2026-01-12,,2026-01-08,2026-01-12,1200,2.83,,,1,1,Gracinha Caiado,UNIÃO,go-sen-gracinha-caiado,24.3,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Directa,,2026-01-12,,2026-01-08,2026-01-12,1200,2.83,,,1,1,Gustavo Gayer,PL,go-sen-gustavo-gayer,11.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Directa,,2026-01-12,,2026-01-08,2026-01-12,1200,2.83,,,1,1,Vanderlan Cardoso,PSD,go-sen-vanderlan-cardoso,8.2,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Directa,,2026-01-12,,2026-01-08,2026-01-12,1200,2.83,,,1,1,Gustavo Mendanha,PRD,go-sen-gustavo-mendanha,5.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Directa,,2026-01-12,,2026-01-08,2026-01-12,1200,2.83,,,1,1,Zacharias Calil,MDB,go-sen-dr-zacharias-calil,4.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Directa,,2026-01-12,,2026-01-08,2026-01-12,1200,2.83,,,1,1,Alexandre Baldy,PP,,3.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Gracinha Caiado,UNIÃO,go-sen-gracinha-caiado,28.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Gustavo Gayer,PL,go-sen-gustavo-gayer,18.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Zacharias Calil,MDB,go-sen-dr-zacharias-calil,11.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Alexandre Baldy,PP,,10.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Oséias Varão,PL,go-sen-oseias-varao,9.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Vanderlan Cardoso,PSD,go-sen-vanderlan-cardoso,7.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Real Time Big Data,,2026-03-17,,2026-03-16,2026-03-17,1500,2.0,,,1,1,Iure Castro,Cidadania,go-sen-iure-castro,1.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Gracinha Caiado,UNIÃO,go-sen-gracinha-caiado,39.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Vanderlan Cardoso,PSD,go-sen-vanderlan-cardoso,28.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Gustavo Gayer,PL,go-sen-gustavo-gayer,27.5,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Zacharias Calil,MDB,go-sen-dr-zacharias-calil,22.4,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Alexandre Baldy,PP,,11.8,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Oséias Varão,PL,go-sen-oseias-varao,2.1,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Paraná Pesquisas,,2026-04-03,,2026-04-01,2026-04-03,1310,2.8,,,1,1,Iure Castro,Cidadania,go-sen-iure-castro,1.9,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
GO,senador,1,Gerp,,2026-04-10,,2026-04-06,2026-04-10,1206,2.88,,,1,1,Gracinha Caiado,UNIÃO,go-sen-gracinha-caiado,50.0,"Wikipédia (compilação das divulgações), Pesquisas eleitorais para a eleição estadual de 2026 em Goiás",https://pt.wikipedia.org/wiki/Pesquisas_eleitorais_para_a_eleição_estadual_de_2026_em_Goiás,72908121
